    13 1.064E+03 4.549E+00  (  29)   1.070E-01   1.268E-01  < 49818- 1|  14> [   0 -   0]
    13 1.107E+03 7.699E-02  (  11)   2.193E-02   8.822E-03  < 13505- 1|  18> [   0 -   0]
    13 1.141E+03 5.059E-02  (   9)   4.363E-03   7.852E-04  < 33581- 1|  19> [   0 -   0]
    13 1.156E+03 3.247E-02  (   7)   1.438E-03   8.276E-05  < 13505- 1|  23> [   0 -   0]
    13 1.171E+03 4.566E-02  (   9)   8.849E-04   4.203E-05  < 33581- 1|  23> [   0 -   0]
    14 1.182E+03 4.901E+00  (  29)   1.028E-01   1.174E-01  < 49818- 1|  14> [   0 -   0]
    14 1.224E+03 8.419E-02  (  12)   2.173E-02   7.970E-03  < 16248- 1|  18> [   0 -   0]
    14 1.263E+03 5.743E-02  (  10)   4.419E-03   4.990E-04  < 13505- 1|  21> [   0 -   0]
    14 1.282E+03 4.220E-02  (   9)   1.498E-03   5.236E-05  < 33581- 1|  22> [   0 -   0]
    14 1.299E+03 5.796E-02  (  10)   7.280E-04   1.168E-04  < 13505- 1|  24> [   0 -   0]
    15 1.311E+03 5.239E+00  (  30)   9.894E-02   1.087E-01  < 49818- 1|  14> [   0 -   0]
    15 1.359E+03 1.100E-01  (  13)   2.239E-02   7.545E-03  < 16248- 1|  22> [   0 -   0]
    15 1.392E+03 9.223E-02  (  12)   4.940E-03   2.906E-04  < 13505- 1|  23> [   0 -   0]
    15 1.406E+03 1.371E-01  (  14)   1.656E-03   4.672E-04  < 13505- 1|  23> [   0 -   0]
    15 1.425E+03 8.396E-02  (  12)   1.519E-03   2.425E-04  < 13505- 1|  23> [   0 -   0]
    16 1.436E+03 5.550E+00  (  30)   9.616E-02   1.025E-01  < 49818- 1|  14> [   0 -   0]
    16 1.480E+03 1.480E-01  (  14)   2.336E-02   5.171E-03  < 13505- 1|  23> [   0 -   0]
    16 1.514E+03 1.474E-01  (  14)   5.775E-03   6.919E-04  < 13379- 1|  22> [   0 -   0]
    16 1.532E+03 1.111E-01  (  13)   1.916E-03   1.101E-04  < 13505- 1|  24> [   0 -   0]
    16 1.552E+03 1.107E-01  (  13)   1.251E-03   2.984E-04  < 16248- 1|  22> [   0 -   0]
    17 1.570E+03 5.868E+00  (  30)   8.728E-02   9.571E-02  < 49818- 1|  14> [   0 -   0]
    17 1.615E+03 1.162E-01  (  13)   1.059E-02   4.062E-03  < 33582- 1|  19> [   0 -   0]
    17 1.636E+03 1.245E-01  (  13)   2.468E-03   1.289E-04  < 33581- 1|  22> [   0 -   0]
    17 1.660E+03 9.985E-02  (  12)   1.519E-03   1.714E-04  < 13505- 1|  24> [   0 -   0]
    17 1.680E+03 9.676E-02  (  12)   9.878E-04   1.673E-04  < 16248- 1|  22> [   0 -   0]
    18 1.699E+03 6.109E+00  (  30)   8.300E-02   8.972E-02  < 49818- 1|  14> [   0 -   0]
    18 1.749E+03 1.318E-01  (  14)   1.063E-02   3.253E-03  < 33581- 1|  20> [   0 -   0]
    18 1.783E+03 1.731E-01  (  15)   2.932E-03   2.729E-04  < 13505- 1|  24> [   0 -   0]
    18 1.811E+03 1.050E-01  (  13)   1.953E-03   1.634E-04  < 13505- 1|  22> [   0 -   0]
    18 1.825E+03 2.276E-01  (  16)   1.378E-03   4.862E-04  < 16248- 1|  23> [   0 -   0]
    19 1.844E+03 6.383E+00  (  30)   7.923E-02   8.149E-02  < 49818- 1|  14> [   0 -   0]
    19 1.882E+03 4.350E-01  (  19)   1.275E-02   4.619E-03  < 13505- 1|  23> [   0 -   0]
    19 1.912E+03 1.925E-01  (  15)   4.931E-03   8.813E-04  < 13505- 1|  21> [   0 -   0]
    19 1.932E+03 4.919E-01  (  19)   2.533E-03   1.184E-03  < 16248- 1|  23> [   0 -   0]
    19 1.958E+03 2.107E-01  (  16)   2.530E-03   1.499E-03  < 13505- 1|  24> [   0 -   0]
    20 1.973E+03 6.597E+00  (  31)   7.932E-02   7.990E-02  < 13505- 1|  16> [   0 -   0]
    20 2.006E+03 3.228E-01  (  17)   1.504E-02   1.011E-03  < 13505- 1|  21> [   0 -   0]
    20 2.031E+03 8.477E-01  (  22)   6.635E-03   1.746E-03  < 16248- 1|  23> [   0 -   0]
    20 2.060E+03 2.761E-01  (  17)   3.841E-03   1.673E-03  < 13505- 1|  24> [   0 -   0]
    20 2.081E+03 8.471E-01  (  22)   2.533E-03   1.098E-03  < 13505- 1|  23> [   0 -   0]
    21 2.103E+03 6.835E+00  (  31)   7.669E-02   7.000E-02  < 49818- 1|  14> [   0 -   0]
    21 2.137E+03 1.324E+00  (  24)   1.366E-02   4.868E-03  < 16248- 1|  23> [   0 -   0]
    21 2.173E+03 2.666E-01  (  17)   5.089E-03   1.773E-03  < 13505- 1|  23> [   0 -   0]
    21 2.194E+03 6.687E-01  (  21)   2.396E-03   7.138E-04  < 13505- 1|  24> [   0 -   0]
    21 2.223E+03 2.179E-01  (  16)   2.400E-03   6.377E-04  < 13505- 1|  22> [   0 -   0]
    22 2.240E+03 6.957E+00  (  31)   7.751E-02   7.096E-02  < 16248- 1|  16> [   0 -   0]
    22 2.273E+03 3.706E-01  (  18)   1.411E-02   5.577E-04  < 13505- 1|  23> [   0 -   0]
    22 2.300E+03 8.642E-01  (  22)   5.438E-03   4.793E-04  < 13505- 1|  23> [   0 -   0]
    22 2.333E+03 2.836E-01  (  17)   3.385E-03   4.848E-04  < 13505- 1|  22> [   0 -   0]
    22 2.356E+03 6.904E-01  (  21)   2.497E-03   9.480E-04  < 16248- 1|  23> [   0 -   0]
    23 2.376E+03 7.128E+00  (  31)   7.518E-02   5.960E-02  < 49818- 1|  14> [   0 -   0]
    23 2.410E+03 7.725E-01  (  21)   1.802E-02   5.252E-03  < 16248- 1|  23> [   0 -   0]
    23 2.445E+03 2.521E-01  (  16)   7.087E-03   1.710E-03  < 16248- 1|  23> [   0 -   0]
    23 2.468E+03 6.899E-01  (  21)   3.188E-03   1.385E-03  < 16248- 1|  24> [   0 -   0]
    23 2.494E+03 2.680E-01  (  17)   2.403E-03   1.302E-03  < 13505- 1|  24> [   0 -   0]
    24 2.513E+03 7.189E+00  (  31)   7.638E-02   6.401E-02  < 13505- 1|  18> [   0 -   0]
    24 2.550E+03 4.763E-01  (  19)   1.988E-02   6.800E-04  < 13505- 1|  21> [   0 -   0]
    24 2.575E+03 8.920E-01  (  22)   8.170E-03   6.052E-04  < 16248- 1|  22> [   0 -   0]
    24 2.613E+03 3.423E-01  (  18)   3.928E-03   1.058E-03  < 13505- 1|  23> [   0 -   0]
    24 2.639E+03 6.237E-01  (  20)   2.255E-03   7.635E-04  < 13505- 1|  24> [   0 -   0]
    25 2.663E+03 7.341E+00  (  31)   7.187E-02   5.363E-02  < 49818- 1|  14> [   0 -   0]
    25 2.693E+03 1.472E+00  (  24)   1.883E-02   3.861E-03  < 16248- 1|  23> [   0 -   0]
    25 2.729E+03 3.331E-01  (  18)   7.157E-03   1.431E-03  < 13505- 1|  23> [   0 -   0]
    25 2.753E+03 6.449E-01  (  20)   3.381E-03   4.614E-04  < 13505- 1|  24> [   0 -   0]
    25 2.780E+03 2.440E-01  (  16)   2.293E-03   3.099E-04  < 13505- 1|  22> [   0 -   0]
    26 2.803E+03 7.208E+00  (  31)   7.147E-02   5.445E-02  < 13505- 1|  15> [   0 -   0]
    26 2.841E+03 5.189E-01  (  20)   1.870E-02   7.744E-04  < 13505- 1|  22> [   0 -   0]
    26 2.869E+03 1.258E+00  (  23)   7.464E-03   7.313E-04  < 13505- 1|  23> [   0 -   0]
    26 2.901E+03 3.998E-01  (  18)   4.848E-03   5.753E-04  < 13505- 1|  22> [   0 -   0]
    26 2.923E+03 8.805E-01  (  22)   3.252E-03   9.285E-04  < 16248- 1|  23> [   0 -   0]
    27 2.949E+03 7.354E+00  (  31)   7.039E-02   4.543E-02  < 49818- 1|  14> [   0 -   0]
    27 2.987E+03 1.204E+00  (  23)   2.047E-02   1.875E-03  < 13505- 1|  23> [   0 -   0]
    27 3.017E+03 4.320E-01  (  19)   9.690E-03   1.082E-03  < 16248- 1|  21> [   0 -   0]
    27 3.042E+03 1.470E+00  (  24)   5.218E-03   1.179E-03  < 16248- 1|  23> [   0 -   0]
    27 3.073E+03 4.063E-01  (  18)   4.050E-03   1.261E-03  < 13505- 1|  24> [   0 -   0]
    28 3.093E+03 8.117E+00  (  31)   7.165E-02   4.590E-02  < 13505- 1|  21> [   0 -   0]
    28 3.127E+03 7.823E-01  (  21)   2.288E-02   1.194E-03  < 13505- 1|  22> [   0 -   0]
    28 3.154E+03 1.153E+00  (  23)   9.536E-03   7.404E-04  < 16248- 1|  22> [   0 -   0]
    28 3.184E+03 4.415E-01  (  19)   4.639E-03   7.824E-04  < 13505- 1|  23> [   0 -   0]
    28 3.219E+03 6.008E-01  (  20)   2.653E-03   6.776E-04  < 13505- 1|  23> [   0 -   0]
    29 3.243E+03 7.256E+00  (  31)   7.219E-02   4.139E-02  < 13505- 1|  14> [   0 -   0]
    29 3.279E+03 5.784E-01  (  20)   2.277E-02   2.000E-03  < 16248- 1|  22> [   0 -   0]
    29 3.310E+03 3.078E-01  (  17)   8.690E-03   4.229E-04  < 16248- 1|  21> [   0 -   0]
    29 3.341E+03 3.489E-01  (  18)   3.672E-03   3.957E-04  < 13505- 1|  24> [   0 -   0]
    29 3.369E+03 1.851E-01  (  15)   2.253E-03   2.435E-04  < 13505- 1|  21> [   0 -   0]
    30 3.391E+03 7.123E+00  (  31)   7.495E-02   4.301E-02  < 13505- 1|  15> [   0 -   0]
    30 3.426E+03 6.155E-01  (  20)   2.402E-02   8.969E-04  < 13505- 1|  22> [   0 -   0]
    30 3.454E+03 6.028E-01  (  20)   8.857E-03   4.250E-04  < 13505- 1|  23> [   0 -   0]
    30 3.486E+03 3.129E-01  (  17)   4.450E-03   3.946E-04  < 13505- 1|  21> [   0 -   0]
    30 3.509E+03 7.068E-01  (  21)   2.760E-03   6.543E-04  < 16248- 1|  23> [   0 -   0]
    31 3.532E+03 7.227E+00  (  31)   7.952E-02   3.519E-02  < 49818- 1|  14> [   0 -   0]
    31 3.566E+03 1.769E+00  (  25)   2.513E-02   2.005E-03  < 13505- 1|  23> [   0 -   0]
    31 3.600E+03 5.620E-01  (  20)   1.059E-02   5.565E-04  < 13505- 1|  21> [   0 -   0]
    31 3.623E+03 1.608E+00  (  24)   5.452E-03   1.116E-03  < 16248- 1|  23> [   0 -   0]
    31 3.652E+03 4.776E-01  (  19)   4.362E-03   1.163E-03  < 13505- 1|  24> [   0 -   0]
    32 3.670E+03 8.529E+00  (  32)   8.374E-02   3.789E-02  < 13505- 1|  21> [   0 -   0]
    32 3.709E+03 9.706E-01  (  22)   2.571E-02   2.020E-03  < 13505- 1|  23> [   0 -   0]
    32 3.735E+03 1.386E+00  (  24)   9.578E-03   6.723E-04  < 16248- 1|  22> [   0 -   0]
    32 3.764E+03 5.311E-01  (  20)   4.683E-03   6.475E-04  < 13505- 1|  23> [   0 -   0]
    32 3.791E+03 8.414E-01  (  22)   2.689E-03   5.113E-04  < 13505- 1|  23> [   0 -   0]
    33 3.813E+03 6.959E+00  (  31)   8.464E-02   3.124E-02  < 13505- 1|  15> [   0 -   0]
    33 3.855E+03 6.396E-01  (  20)   2.478E-02   1.762E-03  < 16248- 1|  22> [   0 -   0]
    33 3.891E+03 4.016E-01  (  18)   8.917E-03   3.345E-04  < 13505- 1|  23> [   0 -   0]
    33 3.914E+03 1.149E+00  (  23)   3.650E-03   5.724E-04  < 13505- 1|  24> [   0 -   0]
    33 3.949E+03 4.300E-01  (  19)   3.831E-03   5.376E-04  < 13505- 1|  22> [   0 -   0]
    34 3.972E+03 7.490E+00  (  31)   8.515E-02   3.344E-02  < 13505- 1|  20> [   0 -   0]
    34 4.009E+03 7.144E-01  (  21)   2.500E-02   1.816E-03  < 13505- 1|  23> [   0 -   0]
